"LinkIndec","Provincia","Partido","Localidad","Tecnologia","Accesos"
"6547020","BUENOS AIRES","Monte","San Miguel del Monte  (Est. Monte)","ADSL","530"
"6547020","BUENOS AIRES","Monte","San Miguel del Monte  (Est. Monte)","CABLEMODEM","34"
"6547020","BUENOS AIRES","Monte","San Miguel del Monte  (Est. Monte)","DIAL UP","3"
"6547020","BUENOS AIRES","Monte","San Miguel del Monte  (Est. Monte)","FIBRA OPTICA","4.586"
"6547020","BUENOS AIRES","Monte","San Miguel del Monte  (Est. Monte)","SATELITAL","515"
"6547020","BUENOS AIRES","Monte","San Miguel del Monte  (Est. Monte)","WIRELESS","386"
"6547030","BUENOS AIRES","Monte","Zenón Videla Dorna","SATELITAL","45"
"6553010","BUENOS AIRES","Monte Hermoso","Balneario Sauce Grande","FIBRA OPTICA","967"
"6553010","BUENOS AIRES","Monte Hermoso","Balneario Sauce Grande","SATELITAL","99"
"6553020","BUENOS AIRES","Monte Hermoso","Monte Hermoso","FIBRA OPTICA","6.269"
"6553020","BUENOS AIRES","Monte Hermoso","Monte Hermoso","SATELITAL","390"
"6560010","BUENOS AIRES","Moreno","Cuartel V","CABLEMODEM","22"
"6560010","BUENOS AIRES","Moreno","Cuartel V","CELULAR","7"
"6560010","BUENOS AIRES","Moreno","Cuartel V","DIAL UP","3"
"6560010","BUENOS AIRES","Moreno","Cuartel V","FIBRA OPTICA","3.253"
"6560010","BUENOS AIRES","Moreno","Cuartel V","SATELITAL","100"
"6560010","BUENOS AIRES","Moreno","Cuartel V","WIRELESS","530"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","ADSL","2"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","CABLEMODEM","3.293"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","CELULAR","11"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","DIAL UP","9"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","FIBRA OPTICA","9.570"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","Otros","98"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","SATELITAL","504"
"6560010","BUENOS AIRES","Moreno","Francisco Alvarez","WIRELESS","199"
"6560010","BUENOS AIRES","Moreno","La Reja","CABLEMODEM","4.770"
"6560010","BUENOS AIRES","Moreno","La Reja","CELULAR","21"
"6560010","BUENOS AIRES","Moreno","La Reja","DIAL UP","7"
"6560010","BUENOS AIRES","Moreno","La Reja","FIBRA OPTICA","11.071"
"6560010","BUENOS AIRES","Moreno","La Reja","Otros","493"
"6560010","BUENOS AIRES","Moreno","La Reja","SATELITAL","210"
"6560010","BUENOS AIRES","Moreno","La Reja","WIRELESS","150"
"6560010","BUENOS AIRES","Moreno","Moreno","ADSL","145"
"6560010","BUENOS AIRES","Moreno","Moreno","CABLEMODEM","49.501"
"6560010","BUENOS AIRES","Moreno","Moreno","CELULAR","34"
"6560010","BUENOS AIRES","Moreno","Moreno","DIAL UP","79"
"6560010","BUENOS AIRES","Moreno","Moreno","FIBRA OPTICA","30.183"
"6560010","BUENOS AIRES","Moreno","Moreno","Otros","147"
"6560010","BUENOS AIRES","Moreno","Moreno","SATELITAL","233"
"6560010","BUENOS AIRES","Moreno","Moreno","WIRELESS","708"
"6560010","BUENOS AIRES","Moreno","Paso Del Rey","CABLEMODEM","5.538"
"6560010","BUENOS AIRES","Moreno","Paso Del Rey","CELULAR","9"
"6560010","BUENOS AIRES","Moreno","Paso Del Rey","FIBRA OPTICA","4.242"
"6560010","BUENOS AIRES","Moreno","Paso Del Rey","SATELITAL","125"
"6560010","BUENOS AIRES","Moreno","Paso Del Rey","WIRELESS","72"
"6560010","BUENOS AIRES","Moreno","Trujui","ADSL","5"
"6560010","BUENOS AIRES","Moreno","Trujui","CABLEMODEM","3.254"
"6560010","BUENOS AIRES","Moreno","Trujui","CELULAR","33"
"6560010","BUENOS AIRES","Moreno","Trujui","DIAL UP","11"
"6560010","BUENOS AIRES","Moreno","Trujui","FIBRA OPTICA","21.309"
"6560010","BUENOS AIRES","Moreno","Trujui","SATELITAL","72"
"6560010","BUENOS AIRES","Moreno","Trujui","WIRELESS","110"
"6568010","BUENOS AIRES","Morón","Castelar","CABLEMODEM","18.498"
"6568010","BUENOS AIRES","Morón","Castelar","CELULAR","6"
"6568010","BUENOS AIRES","Morón","Castelar","FIBRA OPTICA","12.897"
"6568010","BUENOS AIRES","Morón","Castelar","Otros","1.186"
"6568010","BUENOS AIRES","Morón","Castelar","SATELITAL","152"
"6568010","BUENOS AIRES","Morón","Castelar","WIRELESS","101"
"6568010","BUENOS AIRES","Morón","El Palomar","ADSL","2"
"6568010","BUENOS AIRES","Morón","El Palomar","CABLEMODEM","9.982"
"6568010","BUENOS AIRES","Morón","El Palomar","CELULAR","3"
"6568010","BUENOS AIRES","Morón","El Palomar","FIBRA OPTICA","5.356"
"6568010","BUENOS AIRES","Morón","El Palomar","SATELITAL","72"
"6568010","BUENOS AIRES","Morón","El Palomar","WIRELESS","19"
"6568010","BUENOS AIRES","Morón","Haedo","ADSL","7"
"6568010","BUENOS AIRES","Morón","Haedo","CABLEMODEM","9.829"
"6568010","BUENOS AIRES","Morón","Haedo","DIAL UP","92"
"6568010","BUENOS AIRES","Morón","Haedo","FIBRA OPTICA","16.457"
"6568010","BUENOS AIRES","Morón","Haedo","SATELITAL","154"
"6568010","BUENOS AIRES","Morón","Haedo","WIRELESS","34"
"6568010","BUENOS AIRES","Morón","Moron","ADSL","26"
"6568010","BUENOS AIRES","Morón","Moron","CABLEMODEM","21.874"
"6568010","BUENOS AIRES","Morón","Moron","CELULAR","2"
"6568010","BUENOS AIRES","Morón","Moron","DIAL UP","64"
"6568010","BUENOS AIRES","Morón","Moron","FIBRA OPTICA","22.541"
"6568010","BUENOS AIRES","Morón","Moron","SATELITAL","151"
"6568010","BUENOS AIRES","Morón","Villa Sarmiento","ADSL","2"
"6568010","BUENOS AIRES","Morón","Villa Sarmiento","CABLEMODEM","4.458"
"6568010","BUENOS AIRES","Morón","Villa Sarmiento","DIAL UP","18"
"6568010","BUENOS AIRES","Morón","Villa Sarmiento","FIBRA OPTICA","5.841"
"6568010","BUENOS AIRES","Morón","Villa Sarmiento","SATELITAL","64"
"6568010","BUENOS AIRES","Morón","Villa Sarmiento","WIRELESS","91"
"6574010","BUENOS AIRES","Navarro","José Juan Almeyra","SATELITAL","27"
"6574010","BUENOS AIRES","Navarro","José Juan Almeyra","WIRELESS","62"
"6574020","BUENOS AIRES","Navarro","Las Marianas","SATELITAL","18"
"6574020","BUENOS AIRES","Navarro","Las Marianas","WIRELESS","164"
"6574030","BUENOS AIRES","Navarro","Navarro","ADSL","46"
"6574030","BUENOS AIRES","Navarro","Navarro","CABLEMODEM","1.919"
"6574030","BUENOS AIRES","Navarro","Navarro","DIAL UP","1"
"6574030","BUENOS AIRES","Navarro","Navarro","FIBRA OPTICA","2.960"
"6574030","BUENOS AIRES","Navarro","Navarro","SATELITAL","180"
"6574030","BUENOS AIRES","Navarro","Navarro","WIRELESS","80"
"0","BUENOS AIRES","Navarro","Otros","SATELITAL","38"
"6574040","BUENOS AIRES","Navarro","Villa Moll  (Est. Moll)","FIBRA OPTICA","5"
"6574040","BUENOS AIRES","Navarro","Villa Moll  (Est. Moll)","SATELITAL","20"
"6574040","BUENOS AIRES","Navarro","Villa Moll  (Est. Moll)","WIRELESS","162"
"6581010","BUENOS AIRES","Necochea","Claraz","SATELITAL","59"
"6581010","BUENOS AIRES","Necochea","Claraz","WIRELESS","169"
"6581040","BUENOS AIRES","Necochea","Costa Bonita","SATELITAL","114"
"6581025","BUENOS AIRES","Necochea","Energía","SATELITAL","32"
"6581025","BUENOS AIRES","Necochea","Energía","WIRELESS","25"
"6581030","BUENOS AIRES","Necochea","Juan N. Fernández","ADSL","525"
"6581030","BUENOS AIRES","Necochea","Juan N. Fernández","SATELITAL","169"
"6581030","BUENOS AIRES","Necochea","Juan N. Fernández","WIRELESS","120"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","ADSL","1.102"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","CABLEMODEM","2.527"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","CELULAR","2"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","DIAL UP","131"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","FIBRA OPTICA","24.577"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","Otros","106"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","SATELITAL","1.158"
"6581040","BUENOS AIRES","Necochea","Necochea - Quequén","WIRELESS","1.503"
"6581050","BUENOS AIRES","Necochea","Nicanor Olivera  (Est. La Dulce)","DIAL UP","2"
"6581050","BUENOS AIRES","Necochea","Nicanor Olivera  (Est. La Dulce)","FIBRA OPTICA","6"
"6581050","BUENOS AIRES","Necochea","Nicanor Olivera  (Est. La Dulce)","SATELITAL","215"
"6581050","BUENOS AIRES","Necochea","Nicanor Olivera  (Est. La Dulce)","WIRELESS","743"
"0","BUENOS AIRES","Necochea","Otros","SATELITAL","220"
"0","BUENOS AIRES","Necochea","OTROS","WIRELESS","16"
"6581060","BUENOS AIRES","Necochea","Ramón Santamarina","SATELITAL","25"
"6595010","BUENOS AIRES","Olavarría","Blancagrande","SATELITAL","36"
"6595070","BUENOS AIRES","Olavarría","Colonia Hinojo","FIBRA OPTICA","194"
"6595070","BUENOS AIRES","Olavarría","Colonia Hinojo","SATELITAL","17"
"6595070","BUENOS AIRES","Olavarría","Colonia Hinojo","WIRELESS","2"
"6595030","BUENOS AIRES","Olavarría","Colonia Nievas","SATELITAL","12"
"6595040","BUENOS AIRES","Olavarría","Colonia San Miguel","CABLEMODEM","2"
"6595040","BUENOS AIRES","Olavarría","Colonia San Miguel","SATELITAL","90"
"6595050","BUENOS AIRES","Olavarría","Espigas","SATELITAL","45"
"6595060","BUENOS AIRES","Olavarría","Hinojo","FIBRA OPTICA","313"
"6595060","BUENOS AIRES","Olavarría","Hinojo","SATELITAL","54"
"6595060","BUENOS AIRES","Olavarría","Hinojo","WIRELESS","3"
"6595070","BUENOS AIRES","Olavarría","Olavarría","ADSL","1.863"
"6595070","BUENOS AIRES","Olavarría","Olavarría","CABLEMODEM","19.681"
"6595070","BUENOS AIRES","Olavarría","Olavarría","CELULAR","3"
"6595070","BUENOS AIRES","Olavarría","Olavarría","DIAL UP","5"
"6595070","BUENOS AIRES","Olavarría","Olavarría","FIBRA OPTICA","8.329"
"6595070","BUENOS AIRES","Olavarría","Olavarría","SATELITAL","1.156"
"6595070","BUENOS AIRES","Olavarría","Olavarría","WIRELESS","652"
"0","BUENOS AIRES","Olavarría","Otros","SATELITAL","203"
"6595080","BUENOS AIRES","Olavarría","Recalde","SATELITAL","54"
"6595090","BUENOS AIRES","Olavarría","Santa Luisa","SATELITAL","27"
"6595100","BUENOS AIRES","Olavarría","Sierra Chica","CABLEMODEM","578"
"6595100","BUENOS AIRES","Olavarría","Sierra Chica","SATELITAL","46"
"6595110","BUENOS AIRES","Olavarría","Sierras Bayas","ADSL","102"
"6595110","BUENOS AIRES","Olavarría","Sierras Bayas","CELULAR","1"
"6595110","BUENOS AIRES","Olavarría","Sierras Bayas","FIBRA OPTICA","5"
"6595110","BUENOS AIRES","Olavarría","Sierras Bayas","SATELITAL","38"
"6595110","BUENOS AIRES","Olavarría","Sierras Bayas","WIRELESS","284"
"6595120","BUENOS AIRES","Olavarría","Villa Alfredo Fortabat","ADSL","70"
"6595120","BUENOS AIRES","Olavarría","Villa Alfredo Fortabat","FIBRA OPTICA","385"
"6595120","BUENOS AIRES","Olavarría","Villa Alfredo Fortabat","SATELITAL","214"
"6595120","BUENOS AIRES","Olavarría","Villa Alfredo Fortabat","WIRELESS","1"
"6595080","BUENOS AIRES","Olavarría","Villa Arrieta","SATELITAL","337"
"6595130","BUENOS AIRES","Olavarría","Villa La Serranía","SATELITAL","20"
"0","BUENOS AIRES","OTROS","Otros","Otros","20.809"
